lsoa11cd,measure,value
E01009766,2010,350
E01009767,2010,409
E01009768,2010,372
E01009769,2010,317
E01009770,2010,390
E01009771,2010,621
E01009772,2010,166
E01009773,2010,427
E01009774,2010,439
E01009775,2010,355
E01009776,2010,410
E01009777,2010,339
E01009778,2010,335
E01009779,2010,446
E01009780,2010,157
E01009781,2010,425
E01009782,2010,327
E01009783,2010,345
E01009784,2010,188
E01009785,2010,553
E01009786,2010,264
E01009787,2010,278
E01009788,2010,388
E01009789,2010,367
E01009790,2010,335
E01009791,2010,364
E01009792,2010,297
E01009793,2010,278
E01009794,2010,539
E01009795,2010,255
E01009796,2010,334
E01009797,2010,456
E01009798,2010,409
E01009799,2010,517
E01009800,2010,488
E01009801,2010,528
E01009802,2010,420
E01009803,2010,530
E01009804,2010,411
E01009805,2010,381
E01009806,2010,408
E01009807,2010,628
E01009808,2010,401
E01009809,2010,359
E01009810,2010,547
E01009811,2010,465
E01009812,2010,388
E01009813,2010,369
E01009814,2010,476
E01009815,2010,325
E01009816,2010,456
E01009817,2010,483
E01009818,2010,338
E01009819,2010,322
E01009820,2010,445
E01009821,2010,552
E01009822,2010,571
E01009823,2010,345
E01009824,2010,428
E01009825,2010,391
E01009826,2010,574
E01009827,2010,493
E01009828,2010,446
E01009829,2010,486
E01009830,2010,546
E01009831,2010,410
E01009832,2010,380
E01009833,2010,159
E01009834,2010,397
E01009835,2010,218
E01009836,2010,318
E01009837,2010,298
E01009838,2010,369
E01009839,2010,340
E01009840,2010,248
E01009841,2010,322
E01009842,2010,350
E01009843,2010,398
E01009844,2010,267
E01009845,2010,528
E01009846,2010,482
E01009847,2010,444
E01009848,2010,377
E01009849,2010,364
E01009850,2010,465
E01009851,2010,433
E01009852,2010,544
E01009853,2010,611
E01009854,2010,547
E01009855,2010,589
E01009856,2010,422
E01009857,2010,333
E01009858,2010,423
E01009859,2010,451
E01009860,2010,594
E01009861,2010,315
E01009862,2010,374
E01009863,2010,246
E01009864,2010,313
E01009865,2010,444
E01009866,2010,376
E01009867,2010,447
E01009868,2010,310
E01009869,2010,337
E01009870,2010,292
E01009871,2010,389
E01009872,2010,241
E01009873,2010,406
E01009874,2010,272
E01009875,2010,422
E01009876,2010,385
E01009877,2010,323
E01009878,2010,436
E01009879,2010,312
E01009880,2010,311
E01009881,2010,495
E01009882,2010,308
E01009883,2010,305
E01009884,2010,297
E01009885,2010,448
E01009886,2010,537
E01009887,2010,352
E01009888,2010,377
E01009889,2010,307
E01009890,2010,294
E01009891,2010,246
E01009892,2010,267
E01009893,2010,232
E01009894,2010,353
E01009895,2010,401
E01009896,2010,481
E01009897,2010,558
E01009898,2010,563
E01009899,2010,573
E01009900,2010,643
E01009901,2010,523
E01009902,2010,461
E01009903,2010,505
E01009904,2010,493
E01009905,2010,363
E01009906,2010,398
E01009907,2010,314
E01009908,2010,343
E01009909,2010,420
E01009910,2010,440
E01009911,2010,431
E01009912,2010,402
E01009913,2010,457
E01009914,2010,522
E01009915,2010,448
E01009916,2010,385
E01009917,2010,342
E01009918,2010,378
E01009919,2010,413
E01009920,2010,286
E01009921,2010,229
E01009922,2010,270
E01009923,2010,377
E01009924,2010,252
E01009925,2010,238
E01009926,2010,197
E01009927,2010,247
E01009928,2010,235
E01009929,2010,402
E01009930,2010,367
E01009931,2010,411
E01009932,2010,449
E01009933,2010,257
E01009934,2010,298
E01009935,2010,450
E01009936,2010,488
E01009937,2010,338
E01009938,2010,388
E01009939,2010,381
E01009940,2010,339
E01009941,2010,368
E01009942,2010,355
E01009943,2010,329
E01009944,2010,328
E01009946,2010,463
E01009947,2010,404
E01009948,2010,431
E01009949,2010,443
E01009950,2010,437
E01009951,2010,290
E01009952,2010,293
E01009953,2010,379
E01009954,2010,503
E01009955,2010,435
E01009956,2010,350
E01009957,2010,267
E01009958,2010,402
E01009959,2010,356
E01009960,2010,376
E01009961,2010,352
E01009962,2010,260
E01009963,2010,234
E01009964,2010,246
E01009965,2010,193
E01009966,2010,204
E01009967,2010,381
E01009968,2010,438
E01009969,2010,268
E01009970,2010,390
E01009971,2010,294
E01009972,2010,538
E01009973,2010,263
E01009974,2010,468
E01009975,2010,470
E01009976,2010,287
E01009977,2010,249
E01009978,2010,402
E01009979,2010,390
E01009980,2010,394
E01009981,2010,356
E01009982,2010,239
E01009983,2010,319
E01009985,2010,405
E01009986,2010,247
E01009987,2010,220
E01009988,2010,395
E01009989,2010,362
E01009991,2010,392
E01009992,2010,275
E01009993,2010,412
E01009994,2010,329
E01009995,2010,342
E01009996,2010,357
E01009997,2010,283
E01009998,2010,309
E01009999,2010,320
E01010000,2010,435
E01010001,2010,472
E01010002,2010,303
E01010003,2010,339
E01010004,2010,371
E01010005,2010,308
E01010006,2010,344
E01010007,2010,301
E01010008,2010,395
E01010009,2010,301
E01010010,2010,263
E01010011,2010,400
E01010012,2010,391
E01010013,2010,414
E01010014,2010,475
E01010015,2010,357
E01010016,2010,211
E01010017,2010,377
E01010018,2010,327
E01010019,2010,209
E01010020,2010,400
E01010021,2010,275
E01010022,2010,381
E01010023,2010,471
E01010024,2010,425
E01010025,2010,343
E01010026,2010,500
E01010027,2010,372
E01010028,2010,265
E01010029,2010,286
E01010030,2010,325
E01010031,2010,326
E01010032,2010,122
E01010033,2010,365
E01010034,2010,155
E01010035,2010,444
E01010036,2010,180
E01010037,2010,184
E01010038,2010,305
E01010039,2010,264
E01010040,2010,409
E01010041,2010,395
E01010042,2010,421
E01010043,2010,379
E01010044,2010,354
E01010045,2010,308
E01010046,2010,149
E01010047,2010,278
E01010048,2010,218
E01010049,2010,318
E01010050,2010,277
E01010051,2010,240
E01010052,2010,211
E01010053,2010,230
E01010054,2010,428
E01010055,2010,205
E01010056,2010,347
E01010057,2010,424
E01010058,2010,355
E01010059,2010,159
E01010060,2010,249
E01010061,2010,172
E01010062,2010,315
E01010063,2010,214
E01010064,2010,288
E01010065,2010,147
E01010066,2010,370
E01010067,2010,235
E01010068,2010,392
E01010069,2010,205
E01010070,2010,349
E01010071,2010,259
E01010072,2010,275
E01010073,2010,239
E01010074,2010,437
E01010075,2010,129
E01010076,2010,354
E01010077,2010,365
E01010078,2010,479
E01010079,2010,331
E01010080,2010,266
E01010081,2010,363
E01010082,2010,291
E01010083,2010,347
E01010084,2010,277
E01010085,2010,350
E01010086,2010,302
E01010087,2010,297
E01010088,2010,240
E01010089,2010,341
E01010090,2010,397
E01010091,2010,340
E01010092,2010,411
E01010093,2010,220
E01010094,2010,268
E01010095,2010,216
E01010096,2010,501
E01010097,2010,591
E01010098,2010,445
E01010099,2010,374
E01010100,2010,329
E01010101,2010,493
E01010102,2010,370
E01010103,2010,336
E01010104,2010,508
E01010105,2010,279
E01010106,2010,265
E01010107,2010,225
E01010108,2010,569
E01010109,2010,395
E01010110,2010,383
E01010111,2010,271
E01010112,2010,264
E01010113,2010,347
E01010114,2010,530
E01010115,2010,380
E01010116,2010,333
E01010117,2010,330
E01010118,2010,303
E01010119,2010,478
E01010120,2010,319
E01010121,2010,492
E01010122,2010,516
E01010123,2010,419
E01010124,2010,510
E01010125,2010,349
E01010126,2010,304
E01010127,2010,286
E01010128,2010,321
E01010129,2010,314
E01010130,2010,352
E01010131,2010,271
E01010132,2010,423
E01010133,2010,574
E01010134,2010,397
E01010135,2010,431
E01010136,2010,284
E01010137,2010,410
E01010138,2010,350
E01010139,2010,337
E01010140,2010,300
E01010141,2010,180
E01010142,2010,250
E01010143,2010,313
E01010144,2010,399
E01010145,2010,451
E01010146,2010,294
E01010147,2010,167
E01010148,2010,249
E01010149,2010,385
E01010150,2010,494
E01010151,2010,570
E01010152,2010,335
E01010153,2010,515
E01010154,2010,644
E01010155,2010,525
E01010156,2010,480
E01010157,2010,266
E01010158,2010,402
E01010159,2010,275
E01010160,2010,398
E01010161,2010,405
E01010162,2010,407
E01010163,2010,324
E01010164,2010,519
E01010165,2010,481
E01010166,2010,480
E01010167,2010,426
E01010168,2010,438
E01010169,2010,505
E01010170,2010,345
E01010171,2010,351
E01010172,2010,405
E01010173,2010,372
E01010174,2010,358
E01010175,2010,477
E01010176,2010,371
E01010177,2010,353
E01010178,2010,566
E01010179,2010,578
E01010180,2010,344
E01010181,2010,343
E01010183,2010,384
E01010184,2010,366
E01010185,2010,494
E01010186,2010,443
E01010187,2010,217
E01010188,2010,576
E01010189,2010,422
E01010190,2010,361
E01010191,2010,525
E01010192,2010,490
E01010193,2010,242
E01010194,2010,302
E01010195,2010,475
E01010196,2010,495
E01010197,2010,514
E01010198,2010,540
E01010199,2010,486
E01010200,2010,522
E01010201,2010,421
E01010202,2010,413
E01010203,2010,453
E01010204,2010,275
E01010205,2010,358
E01010206,2010,348
E01010207,2010,377
E01010208,2010,485
E01010209,2010,402
E01010210,2010,498
E01010211,2010,529
E01010212,2010,320
E01010213,2010,476
E01010214,2010,312
E01010215,2010,387
E01010216,2010,263
E01010217,2010,444
E01010218,2010,463
E01010219,2010,447
E01010220,2010,351
E01010221,2010,445
E01010222,2010,388
E01010223,2010,252
E01010225,2010,276
E01010226,2010,693
E01010227,2010,595
E01010228,2010,406
E01010229,2010,449
E01010230,2010,484
E01010231,2010,540
E01010232,2010,377
E01010233,2010,374
E01010234,2010,288
E01010235,2010,239
E01010236,2010,253
E01010237,2010,446
E01010238,2010,279
E01010239,2010,317
E01010240,2010,258
E01010241,2010,701
E01010242,2010,501
E01010243,2010,584
E01010244,2010,319
E01010245,2010,539
E01010246,2010,417
E01010247,2010,550
E01010248,2010,512
E01010249,2010,283
E01010250,2010,452
E01010251,2010,266
E01010252,2010,443
E01010253,2010,384
E01010254,2010,379
E01010255,2010,581
E01010256,2010,401
E01010257,2010,434
E01010258,2010,319
E01010259,2010,487
E01010260,2010,390
E01010261,2010,237
E01010262,2010,254
E01010263,2010,208
E01010264,2010,372
E01010265,2010,218
E01010266,2010,231
E01010267,2010,364
E01010268,2010,194
E01010269,2010,141
E01010270,2010,343
E01010271,2010,235
E01010272,2010,280
E01010273,2010,296
E01010274,2010,280
E01010275,2010,348
E01010277,2010,327
E01010279,2010,311
E01010282,2010,210
E01010283,2010,241
E01010284,2010,393
E01010285,2010,576
E01010286,2010,353
E01010287,2010,497
E01010288,2010,357
E01010289,2010,324
E01010290,2010,560
E01010291,2010,281
E01010292,2010,391
E01010293,2010,500
E01010294,2010,337
E01010295,2010,343
E01010296,2010,234
E01010297,2010,451
E01010298,2010,276
E01010299,2010,298
E01010300,2010,369
E01010301,2010,347
E01010302,2010,395
E01010303,2010,388
E01010304,2010,556
E01010305,2010,338
E01010306,2010,356
E01010307,2010,270
E01010308,2010,339
E01010309,2010,287
E01010310,2010,291
E01010311,2010,337
E01010312,2010,326
E01010313,2010,281
E01010314,2010,384
E01010315,2010,287
E01010316,2010,289
E01010317,2010,561
E01010318,2010,304
E01010319,2010,243
E01010320,2010,361
E01010321,2010,375
E01010322,2010,364
E01010323,2010,447
E01010324,2010,359
E01010325,2010,364
E01010326,2010,353
E01010327,2010,184
E01010328,2010,450
E01010329,2010,532
E01010330,2010,312
E01010331,2010,585
E01010332,2010,539
E01010333,2010,493
E01010334,2010,487
E01010335,2010,205
E01010336,2010,265
E01010337,2010,318
E01010338,2010,287
E01010339,2010,312
E01010340,2010,213
E01010341,2010,209
E01010342,2010,168
E01010343,2010,179
E01010344,2010,291
E01010345,2010,405
E01010346,2010,325
E01010347,2010,388
E01010348,2010,399
E01010349,2010,442
E01010350,2010,307
E01010351,2010,583
E01010352,2010,613
E01010353,2010,457
E01010354,2010,505
E01010355,2010,500
E01010356,2010,463
E01010357,2010,450
E01010358,2010,401
E01010359,2010,351
E01010360,2010,434
E01010361,2010,312
E01010362,2010,316
E01010363,2010,226
E01010364,2010,194
E01010365,2010,240
E01010366,2010,318
E01010367,2010,331
E01010368,2010,226
E01010369,2010,293
E01010370,2010,247
E01010371,2010,201
E01010372,2010,280
E01010373,2010,368
E01010374,2010,244
E01010375,2010,172
E01010376,2010,264
E01010377,2010,374
E01010378,2010,277
E01010379,2010,432
E01010380,2010,629
E01010381,2010,332
E01010382,2010,451
E01010383,2010,323
E01010384,2010,404
E01010385,2010,485
E01010386,2010,623
E01010387,2010,476
E01010388,2010,406
E01010389,2010,467
E01010390,2010,463
E01010391,2010,498
E01010392,2010,490
E01010393,2010,441
E01010394,2010,329
E01010395,2010,238
E01010396,2010,399
E01010397,2010,342
E01010398,2010,312
E01010399,2010,259
E01010400,2010,485
E01010401,2010,319
E01010402,2010,309
E01010403,2010,213
E01010404,2010,320
E01010405,2010,286
E01010406,2010,336
E01010407,2010,396
E01010408,2010,194
E01010409,2010,298
E01010410,2010,386
E01010411,2010,293
E01010412,2010,334
E01010413,2010,436
E01010414,2010,406
E01010415,2010,203
E01010416,2010,382
E01010417,2010,396
E01010418,2010,296
E01010419,2010,345
E01010420,2010,309
E01010421,2010,302
E01010422,2010,448
E01010423,2010,359
E01010424,2010,363
E01010425,2010,328
E01010426,2010,361
E01010427,2010,401
E01010428,2010,169
E01010429,2010,239
E01010430,2010,295
E01010431,2010,311
E01010432,2010,349
E01010433,2010,295
E01010434,2010,345
E01010435,2010,246
E01010436,2010,395
E01010437,2010,227
E01010438,2010,464
E01010439,2010,373
E01010440,2010,429
E01010441,2010,302
E01010442,2010,303
E01010443,2010,245
E01010444,2010,367
E01010445,2010,188
E01010446,2010,426
E01010447,2010,462
E01010448,2010,364
E01010449,2010,334
E01010450,2010,403
E01010451,2010,214
E01010452,2010,288
E01010453,2010,310
E01010454,2010,261
E01010455,2010,310
E01010456,2010,114
E01010457,2010,382
E01010458,2010,441
E01010459,2010,343
E01010460,2010,374
E01010461,2010,365
E01010462,2010,301
E01010463,2010,230
E01010464,2010,440
E01010465,2010,238
E01010466,2010,170
E01010467,2010,381
E01010468,2010,355
E01010469,2010,287
E01010470,2010,269
E01010471,2010,284
E01010472,2010,234
E01010473,2010,270
E01010474,2010,372
E01010475,2010,329
E01010476,2010,241
E01010477,2010,275
E01010478,2010,143
E01010479,2010,303
E01010480,2010,156
E01010481,2010,307
E01010482,2010,250
E01010483,2010,189
E01010484,2010,197
E01010485,2010,167
E01010486,2010,200
E01010487,2010,344
E01010488,2010,451
E01010489,2010,469
E01010490,2010,387
E01010491,2010,361
E01010492,2010,290
E01010493,2010,343
E01010494,2010,390
E01010495,2010,454
E01010496,2010,286
E01010497,2010,209
E01010498,2010,222
E01010499,2010,293
E01010500,2010,194
E01010501,2010,330
E01010502,2010,260
E01010503,2010,234
E01010504,2010,533
E01010505,2010,375
E01010506,2010,217
E01010507,2010,580
E01010508,2010,210
E01010509,2010,438
E01010510,2010,284
E01010511,2010,227
E01010512,2010,311
E01010513,2010,604
E01010514,2010,319
E01010515,2010,384
E01010516,2010,329
E01010517,2010,331
E01010518,2010,440
E01010519,2010,388
E01010520,2010,474
E01010521,2010,174
E01010522,2010,139
E01010523,2010,231
E01010524,2010,257
E01010525,2010,143
E01010526,2010,129
E01010527,2010,260
E01010528,2010,161
E01010529,2010,182
E01010530,2010,181
E01010531,2010,463
E01010532,2010,357
E01010533,2010,339
E01010534,2010,222
E01010535,2010,340
E01010536,2010,524
E01010537,2010,524
E01010538,2010,356
E01010539,2010,280
E01010540,2010,559
E01010541,2010,198
E01010542,2010,298
E01010543,2010,185
E01010544,2010,482
E01010545,2010,326
E01010546,2010,554
E01010547,2010,610
E01010548,2010,597
E01010549,2010,399
E01010550,2010,531
E01010551,2010,554
E01010552,2010,514
E01010553,2010,513
E01010554,2010,490
E01010555,2010,419
E01010556,2010,330
E01010557,2010,518
E01010558,2010,575
E01010559,2010,443
E01010560,2010,478
E01010561,2010,441
E01010562,2010,462
E01010563,2010,327
E01010564,2010,233
E01010565,2010,463
E01010566,2010,444
E01010567,2010,366
E01032527,2010,300
E01032528,2010,384
E01032529,2010,317
E01032530,2010,465
E01032531,2010,501
E01032532,2010,310
E01032533,2010,342
E01032534,2010,439
E01032535,2010,263
E01032536,2010,310
E01032537,2010,468
E01032538,2010,384
E01032587,2010,230
E01032589,2010,336
E01032590,2010,361
E01032591,2010,297
E01032592,2010,480
E01032885,2010,38
E01032886,2010,221
E01032887,2010,440
E01032888,2010,534
E01032889,2010,329
E01033058,2010,604
E01033187,2010,337
E01033557,2010,34
E01033559,2010,17
E01033561,2010,121
E01033562,2010,393
E01033564,2010,35
E01033565,2010,21
E01033567,2010,19
E01033615,2010,15
E01033616,2010,98
E01033617,2010,22
E01033618,2010,35
E01033619,2010,55
E01033620,2010,46
E01033621,2010,337
E01033622,2010,63
E01033623,2010,32
E01033624,2010,102
E01033625,2010,39
E01033626,2010,83
E01033627,2010,164
E01033628,2010,309
E01033629,2010,556
E01033630,2010,68
E01033631,2010,436
E01033632,2010,468
E01033633,2010,436
E01033634,2010,72
E01033635,2010,337
E01033636,2010,388
E01033637,2010,368
E01033638,2010,195
E01033639,2010,123
E01033640,2010,123
E01033641,2010,311
E01033642,2010,332
E01033643,2010,312
E01033644,2010,270
E01033645,2010,357
E01033646,2010,228
E01033647,2010,131
E01033648,2010,270
E01033649,2010,142
E01033650,2010,297
E01008881,2011,317
E01008882,2011,258
E01008883,2011,247.5
E01008884,2011,173
E01008885,2011,244
E01008886,2011,336
E01008887,2011,231
E01008888,2011,281.5
E01008889,2011,326
E01008890,2011,257.5
E01008891,2011,312.5
E01008892,2011,180.5
E01008893,2011,250
E01008894,2011,404.5
E01008895,2011,218
E01008896,2011,217.5
E01008897,2011,298
E01008898,2011,207.5
E01008899,2011,167
E01008901,2011,240.5
E01008905,2011,139.5
E01008906,2011,144.5
E01008907,2011,203
E01008909,2011,119.5
E01008910,2011,138.5
E01008911,2011,90.5
E01008913,2011,171.5
E01008914,2011,122.5
E01008915,2011,146.5
E01008916,2011,111
E01008917,2011,252.5
E01008918,2011,353
E01008919,2011,327
E01008920,2011,306
E01008921,2011,321
E01008923,2011,283
E01008924,2011,401.5
E01008925,2011,304.5
E01008927,2011,253
E01008928,2011,344
E01008929,2011,276
E01008930,2011,189.5
E01008931,2011,273
E01008932,2011,297
E01008933,2011,262
E01008934,2011,347.5
E01008935,2011,301
E01008936,2011,366
E01008937,2011,326.5
E01008938,2011,256
E01008939,2011,301.5
E01008940,2011,305.5
E01008941,2011,288
E01008942,2011,226
E01008943,2011,252
E01008944,2011,333
E01008945,2011,284.5
E01008946,2011,335
E01008947,2011,266.5
E01008948,2011,396
E01008949,2011,301
E01008950,2011,490.5
E01008951,2011,269
E01008952,2011,161.5
E01008953,2011,263
E01008954,2011,426
E01008955,2011,236.5
E01008956,2011,314.5
E01008957,2011,196.5
E01008958,2011,485
E01008959,2011,528.5
E01008960,2011,201.5
E01008961,2011,365
E01008962,2011,283.5
E01008963,2011,222.5
E01008964,2011,341.5
E01008965,2011,310
E01008966,2011,254.5
E01008967,2011,456
E01008968,2011,399.5
E01008969,2011,323.5
E01008970,2011,304.5
E01008971,2011,351.5
E01008972,2011,327.5
E01008973,2011,361.5
E01008974,2011,364
E01008975,2011,385.5
E01008976,2011,352
E01008977,2011,272
E01008978,2011,277
E01008979,2011,374
E01008980,2011,331.5
E01008981,2011,374
E01008982,2011,187.5
E01008984,2011,271.5
E01008986,2011,205
E01008987,2011,200.5
E01008988,2011,167
E01008989,2011,312.5
E01008990,2011,238.5
E01008991,2011,447
E01008992,2011,264
E01008994,2011,326.5
E01008995,2011,236.5
E01008996,2011,271
E01008997,2011,309.5
E01008998,2011,246
