lsoa11cd,n_tot,cluster,cluster_prop
E01009511,139,1,0.5179856115107914
E01009511,139,2,0.1366906474820144
E01009511,139,3,0.07913669064748201
E01009511,139,4,0.07913669064748201
E01009511,139,6,0.18705035971223022
E01009512,219,1,0.5753424657534246
E01009512,219,2,0.1141552511415525
E01009512,219,3,0.0684931506849315
E01009512,219,4,0.0593607305936073
E01009512,219,6,0.182648401826484
E01009513,162,1,0.46296296296296297
E01009513,162,2,0.08641975308641975
E01009513,162,3,0.1111111111111111
E01009513,162,4,0.09876543209876543
E01009513,162,5,0.10493827160493827
E01009513,162,6,0.13580246913580246
E01009514,91,1,0.7032967032967034
E01009514,91,2,0.13186813186813187
E01009514,91,6,0.16483516483516483
E01009515,292,1,0.4246575342465753
E01009515,292,2,0.1643835616438356
E01009515,292,3,0.10273972602739725
E01009515,292,4,0.0958904109589041
E01009515,292,5,0.05821917808219178
E01009515,292,6,0.1541095890410959
E01009516,198,1,0.5959595959595959
E01009516,198,2,0.1414141414141414
E01009516,198,3,0.06060606060606061
E01009516,198,4,0.08585858585858586
E01009516,198,6,0.11616161616161616
E01009517,217,1,0.543778801843318
E01009517,217,2,0.16589861751152074
E01009517,217,3,0.055299539170506916
E01009517,217,4,0.08755760368663594
E01009517,217,6,0.14746543778801843
E01009518,291,1,0.49828178694158076
E01009518,291,2,0.140893470790378
E01009518,291,3,0.10652920962199312
E01009518,291,4,0.09278350515463918
E01009518,291,5,0.054982817869415807
E01009518,291,6,0.10652920962199312
E01009519,264,1,0.5871212121212122
E01009519,264,2,0.11742424242424243
E01009519,264,3,0.08712121212121213
E01009519,264,4,0.06060606060606061
E01009519,264,5,0.06439393939393939
E01009519,264,6,0.08333333333333333
E01009520,283,1,0.48056537102473496
E01009520,283,2,0.1696113074204947
E01009520,283,3,0.06007067137809187
E01009520,283,4,0.0989399293286219
E01009520,283,5,0.04946996466431095
E01009520,283,6,0.1413427561837456
E01009521,239,1,0.5397489539748954
E01009521,239,2,0.17154811715481172
E01009521,239,3,0.08786610878661087
E01009521,239,4,0.06276150627615062
E01009521,239,5,0.05439330543933055
E01009521,239,6,0.08368200836820083
E01009522,347,1,0.5331412103746398
E01009522,347,2,0.14697406340057637
E01009522,347,3,0.0893371757925072
E01009522,347,4,0.05475504322766571
E01009522,347,5,0.07204610951008646
E01009522,347,6,0.1037463976945245
E01009523,337,1,0.8249258160237388
E01009523,337,2,0.142433234421365
E01009523,337,3,0.032640949554896145
E01009524,269,1,0.5687732342007435
E01009524,269,2,0.1524163568773234
E01009524,269,3,0.08550185873605948
E01009524,269,4,0.048327137546468404
E01009524,269,5,0.04460966542750929
E01009524,269,6,0.10037174721189591
E01009525,294,1,0.45918367346938777
E01009525,294,2,0.1598639455782313
E01009525,294,3,0.11904761904761904
E01009525,294,4,0.08163265306122448
E01009525,294,5,0.05102040816326531
E01009525,294,6,0.1292517006802721
E01009526,262,1,0.7251908396946565
E01009526,262,2,0.1946564885496183
E01009526,262,3,0.08015267175572519
E01009527,205,1,0.4634146341463415
E01009527,205,2,0.18536585365853658
E01009527,205,3,0.06341463414634146
E01009527,205,4,0.11707317073170732
E01009527,205,5,0.07804878048780488
E01009527,205,6,0.09268292682926829
E01009528,400,1,0.6125
E01009528,400,2,0.195
E01009528,400,3,0.08
E01009528,400,4,0.0575
E01009528,400,6,0.055
E01009529,218,1,0.5412844036697247
E01009529,218,2,0.19724770642201836
E01009529,218,3,0.11009174311926606
E01009529,218,4,0.06880733944954129
E01009529,218,6,0.08256880733944955
E01009530,190,1,0.6210526315789474
E01009530,190,2,0.12631578947368421
E01009530,190,3,0.07368421052631578
E01009530,190,4,0.11578947368421053
E01009530,190,6,0.06315789473684211
E01009531,386,1,0.6191709844559585
E01009531,386,2,0.15544041450777202
E01009531,386,3,0.07512953367875648
E01009531,386,4,0.04922279792746114
E01009531,386,5,0.031088082901554404
E01009531,386,6,0.06994818652849741
E01009532,254,1,0.484251968503937
E01009532,254,2,0.2283464566929134
E01009532,254,3,0.12598425196850394
E01009532,254,4,0.07086614173228346
E01009532,254,6,0.09055118110236221
E01009535,399,1,0.556390977443609
E01009535,399,2,0.2556390977443609
E01009535,399,3,0.08521303258145363
E01009535,399,4,0.03508771929824561
E01009535,399,6,0.06766917293233082
E01009536,350,1,0.5542857142857143
E01009536,350,2,0.23142857142857143
E01009536,350,3,0.09714285714285714
E01009536,350,4,0.03428571428571429
E01009536,350,6,0.08285714285714285
E01009537,257,1,0.5175097276264592
E01009537,257,2,0.14396887159533073
E01009537,257,3,0.11673151750972763
E01009537,257,4,0.09727626459143969
E01009537,257,5,0.054474708171206226
E01009537,257,6,0.07003891050583658
E01009538,229,1,0.4148471615720524
E01009538,229,2,0.14410480349344978
E01009538,229,3,0.13537117903930132
E01009538,229,4,0.0611353711790393
E01009538,229,5,0.0611353711790393
E01009538,229,6,0.18340611353711792
E01009539,171,1,0.4327485380116959
E01009539,171,2,0.12280701754385964
E01009539,171,3,0.0935672514619883
E01009539,171,4,0.09941520467836257
E01009539,171,5,0.07017543859649122
E01009539,171,6,0.18128654970760233
E01009540,147,1,0.48299319727891155
E01009540,147,2,0.14965986394557823
E01009540,147,3,0.1564625850340136
E01009540,147,4,0.08163265306122448
E01009540,147,6,0.1292517006802721
E01009541,335,1,0.4835820895522388
E01009541,335,2,0.17313432835820897
E01009541,335,3,0.13134328358208955
E01009541,335,4,0.09253731343283582
E01009541,335,5,0.04776119402985075
E01009541,335,6,0.07164179104477612
E01009542,218,1,0.45871559633027525
E01009542,218,2,0.1743119266055046
E01009542,218,3,0.11926605504587157
E01009542,218,4,0.0963302752293578
E01009542,218,5,0.05963302752293578
E01009542,218,6,0.09174311926605505
E01009543,107,1,0.7289719626168224
E01009543,107,2,0.27102803738317754
E01009544,315,1,0.43174603174603177
E01009544,315,2,0.1619047619047619
E01009544,315,3,0.10793650793650794
E01009544,315,4,0.08571428571428572
E01009544,315,5,0.06349206349206349
E01009544,315,6,0.1492063492063492
E01009548,278,1,0.579136690647482
E01009548,278,2,0.1366906474820144
E01009548,278,3,0.08633093525179857
E01009548,278,4,0.10071942446043165
E01009548,278,6,0.09712230215827339
E01009549,344,1,0.5726744186046512
E01009549,344,2,0.21511627906976744
E01009549,344,3,0.08139534883720931
E01009549,344,4,0.0436046511627907
E01009549,344,6,0.0872093023255814
E01009550,281,1,0.47686832740213525
E01009550,281,2,0.1708185053380783
E01009550,281,3,0.099644128113879
E01009550,281,4,0.05693950177935943
E01009550,281,5,0.06761565836298933
E01009550,281,6,0.12811387900355872
E01009552,299,1,0.42474916387959866
E01009552,299,2,0.23745819397993312
E01009552,299,3,0.11705685618729098
E01009552,299,4,0.08695652173913043
E01009552,299,5,0.03678929765886288
E01009552,299,6,0.09698996655518395
E01009553,82,1,0.6707317073170732
E01009553,82,2,0.15853658536585366
E01009553,82,6,0.17073170731707318
E01009554,133,1,0.7969924812030075
E01009554,133,2,0.20300751879699247
E01009555,312,1,0.7115384615384616
E01009555,312,2,0.11858974358974358
E01009555,312,3,0.0673076923076923
E01009555,312,4,0.0673076923076923
E01009555,312,6,0.035256410256410256
E01009556,169,1,0.6568047337278107
E01009556,169,2,0.23668639053254437
E01009556,169,4,0.10650887573964497
E01009557,334,1,0.6646706586826348
E01009557,334,2,0.23652694610778444
E01009557,334,3,0.03592814371257485
E01009557,334,4,0.06287425149700598
E01009558,150,1,0.5333333333333333
E01009558,150,2,0.2866666666666667
E01009558,150,3,0.08666666666666667
E01009558,150,6,0.09333333333333334
E01009559,370,1,0.654054054054054
E01009559,370,2,0.17027027027027028
E01009559,370,3,0.032432432432432434
E01009559,370,4,0.07297297297297298
E01009559,370,6,0.07027027027027027
E01009560,329,1,0.5835866261398176
E01009560,329,2,0.23708206686930092
E01009560,329,3,0.06990881458966565
E01009560,329,4,0.060790273556231005
E01009560,329,6,0.0486322188449848
E01009561,395,1,0.46835443037974683
E01009561,395,2,0.18734177215189873
E01009561,395,3,0.07088607594936709
E01009561,395,4,0.09113924050632911
E01009561,395,5,0.04050632911392405
E01009561,395,6,0.14177215189873418
E01009562,453,1,0.48123620309050774
E01009562,453,2,0.22075055187637968
E01009562,453,3,0.11479028697571744
E01009562,453,4,0.08388520971302428
E01009562,453,6,0.09933774834437085
E01009563,361,1,0.590027700831025
E01009563,361,2,0.21052631578947367
E01009563,361,3,0.07202216066481995
E01009563,361,4,0.060941828254847646
E01009563,361,6,0.0664819944598338
E01009564,119,1,0.44537815126050423
E01009564,119,2,0.09243697478991597
E01009564,119,3,0.15966386554621848
E01009564,119,4,0.10084033613445378
E01009564,119,6,0.20168067226890757
E01009565,125,1,0.504
E01009565,125,2,0.184
E01009565,125,3,0.16
E01009565,125,6,0.152
E01009566,58,1,0.7931034482758621
E01009566,58,2,0.20689655172413793
E01009567,97,1,0.5051546391752577
E01009567,97,2,0.23711340206185566
E01009567,97,6,0.25773195876288657
E01009568,146,1,0.4726027397260274
E01009568,146,2,0.2328767123287671
E01009568,146,3,0.1095890410958904
E01009568,146,6,0.18493150684931506
E01009569,66,1,0.7121212121212122
E01009569,66,6,0.2878787878787879
E01009570,115,1,0.5217391304347826
E01009570,115,2,0.19130434782608696
E01009570,115,3,0.09565217391304348
E01009570,115,6,0.19130434782608696
E01009571,144,1,0.4861111111111111
E01009571,144,2,0.09722222222222222
E01009571,144,3,0.0763888888888889
E01009571,144,4,0.09722222222222222
E01009571,144,5,0.09027777777777778
E01009571,144,6,0.1527777777777778
E01009572,116,1,0.49137931034482757
E01009572,116,2,0.1206896551724138
E01009572,116,3,0.10344827586206896
E01009572,116,4,0.09482758620689655
E01009572,116,6,0.1896551724137931
E01009573,92,1,0.5217391304347826
E01009573,92,2,0.18478260869565216
E01009573,92,4,0.13043478260869565
E01009573,92,6,0.16304347826086957
E01009574,114,1,0.39473684210526316
E01009574,114,2,0.12280701754385964
E01009574,114,3,0.15789473684210525
E01009574,114,5,0.09649122807017543
E01009574,114,6,0.22807017543859648
E01009575,89,1,0.5842696629213483
E01009575,89,2,0.24719101123595505
E01009575,89,6,0.16853932584269662
E01009576,206,1,0.5631067961165048
E01009576,206,2,0.16019417475728157
E01009576,206,3,0.07766990291262135
E01009576,206,4,0.07281553398058252
E01009576,206,5,0.05825242718446602
E01009576,206,6,0.06796116504854369
E01009577,127,1,0.4330708661417323
E01009577,127,2,0.10236220472440945
E01009577,127,4,0.13385826771653545
E01009577,127,5,0.08661417322834646
E01009577,127,6,0.2440944881889764
E01009578,240,1,0.6708333333333333
E01009578,240,2,0.18333333333333332
E01009578,240,3,0.05416666666666667
E01009578,240,4,0.04583333333333333
E01009578,240,6,0.04583333333333333
E01009579,171,1,0.4502923976608187
E01009579,171,2,0.14619883040935672
E01009579,171,3,0.14035087719298245
E01009579,171,4,0.09941520467836257
E01009579,171,6,0.16374269005847952
E01009580,292,1,0.708904109589041
E01009580,292,2,0.13356164383561644
E01009580,292,3,0.04794520547945205
E01009580,292,4,0.07191780821917808
E01009580,292,6,0.03767123287671233
E01009581,215,1,0.5534883720930233
E01009581,215,2,0.12093023255813953
E01009581,215,3,0.09302325581395349
E01009581,215,4,0.09302325581395349
E01009581,215,5,0.05116279069767442
E01009581,215,6,0.08837209302325581
E01009582,251,1,0.5418326693227091
E01009582,251,2,0.2151394422310757
E01009582,251,3,0.07569721115537849
E01009582,251,4,0.09561752988047809
E01009582,251,6,0.07171314741035857
E01009583,263,1,0.5551330798479087
E01009583,263,2,0.2509505703422053
E01009583,263,3,0.060836501901140684
E01009583,263,4,0.07984790874524715
E01009583,263,6,0.053231939163498096
E01009584,254,1,0.5118110236220472
E01009584,254,2,0.20866141732283464
E01009584,254,3,0.08661417322834646
E01009584,254,4,0.09055118110236221
E01009584,254,6,0.10236220472440945
E01009585,29,1,0.5517241379310345
E01009585,29,6,0.4482758620689655
E01009586,312,1,0.483974358974359
E01009586,312,2,0.23076923076923078
E01009586,312,3,0.08333333333333333
E01009586,312,4,0.07371794871794872
E01009586,312,5,0.0641025641025641
E01009586,312,6,0.0641025641025641
E01009587,152,1,0.5394736842105263
E01009587,152,2,0.18421052631578946
E01009587,152,3,0.11842105263157894
E01009587,152,4,0.07236842105263158
E01009587,152,5,0.08552631578947369
E01009588,264,1,0.5492424242424242
E01009588,264,2,0.15151515151515152
E01009588,264,3,0.11363636363636363
E01009588,264,4,0.06060606060606061
E01009588,264,5,0.045454545454545456
E01009588,264,6,0.07954545454545454
E01009589,173,1,0.4797687861271676
E01009589,173,2,0.19653179190751446
E01009589,173,3,0.13872832369942195
E01009589,173,4,0.06358381502890173
E01009589,173,6,0.12138728323699421
E01009590,212,1,0.6839622641509434
E01009590,212,2,0.2028301886792453
E01009590,212,3,0.06132075471698113
E01009590,212,6,0.05188679245283019
E01009591,140,1,0.5642857142857143
E01009591,140,2,0.22857142857142856
E01009591,140,3,0.09285714285714286
E01009591,140,6,0.11428571428571428
E01009592,125,1,0.608
E01009592,125,2,0.144
E01009592,125,3,0.088
E01009592,125,6,0.16
E01009593,254,1,0.6299212598425197
E01009593,254,2,0.25196850393700787
E01009593,254,3,0.07086614173228346
E01009593,254,4,0.047244094488188976
E01009594,247,1,0.5748987854251012
E01009594,247,2,0.17408906882591094
E01009594,247,3,0.10931174089068826
E01009594,247,4,0.06882591093117409
E01009594,247,6,0.0728744939271255
E01009596,159,1,0.6415094339622641
E01009596,159,2,0.16352201257861634
E01009596,159,3,0.10062893081761007
E01009596,159,6,0.09433962264150944
E01009597,197,1,0.6192893401015228
E01009597,197,2,0.2233502538071066
E01009597,197,3,0.08121827411167512
E01009597,197,6,0.07614213197969544
E01009598,405,1,0.43703703703703706
E01009598,405,2,0.21481481481481482
E01009598,405,3,0.1111111111111111
E01009598,405,4,0.05432098765432099
E01009598,405,5,0.03950617283950617
E01009598,405,6,0.14320987654320988
E01009599,304,1,0.5756578947368421
E01009599,304,2,0.125
E01009599,304,3,0.08223684210526316
E01009599,304,4,0.0756578947368421
E01009599,304,5,0.04276315789473684
E01009599,304,6,0.09868421052631579
E01009604,190,1,0.45263157894736844
E01009604,190,2,0.1736842105263158
E01009604,190,3,0.12105263157894737
E01009604,190,4,0.12631578947368421
E01009604,190,6,0.12631578947368421
E01009605,199,1,0.5276381909547738
E01009605,199,2,0.12562814070351758
E01009605,199,3,0.07035175879396985
E01009605,199,4,0.06030150753768844
E01009605,199,5,0.05527638190954774
E01009605,199,6,0.16080402010050251
E01009606,204,1,0.5049019607843137
E01009606,204,2,0.14215686274509803
E01009606,204,3,0.0784313725490196
E01009606,204,4,0.0784313725490196
E01009606,204,5,0.07352941176470588
E01009606,204,6,0.12254901960784313
E01009607,177,1,0.327683615819209
E01009607,177,2,0.1864406779661017
E01009607,177,3,0.10734463276836158
E01009607,177,4,0.12994350282485875
E01009607,177,5,0.11864406779661017
E01009607,177,6,0.12994350282485875
E01009608,208,1,0.44711538461538464
E01009608,208,2,0.20192307692307693
E01009608,208,3,0.09134615384615384
E01009608,208,4,0.07211538461538461
E01009608,208,5,0.052884615384615384
E01009608,208,6,0.1346153846153846
E01009609,207,1,0.4106280193236715
E01009609,207,2,0.18840579710144928
E01009609,207,3,0.13043478260869565
E01009609,207,4,0.10628019323671498
E01009609,207,5,0.06280193236714976
E01009609,207,6,0.10144927536231885
E01009610,180,1,0.4111111111111111
E01009610,180,2,0.17222222222222222
E01009610,180,3,0.17777777777777778
E01009610,180,4,0.06666666666666667
E01009610,180,6,0.17222222222222222
E01009611,95,1,0.5052631578947369
E01009611,95,2,0.2
E01009611,95,3,0.16842105263157894
E01009611,95,5,0.12631578947368421
E01009612,131,1,0.5572519083969466
E01009612,131,2,0.12213740458015267
E01009612,131,3,0.12213740458015267
E01009612,131,5,0.11450381679389313
E01009612,131,6,0.08396946564885496
E01009613,191,1,0.44502617801047123
E01009613,191,2,0.19895287958115182
E01009613,191,3,0.1518324607329843
E01009613,191,4,0.06806282722513089
E01009613,191,6,0.13612565445026178
E01009614,215,1,0.4
E01009614,215,2,0.24186046511627907
E01009614,215,3,0.14883720930232558
E01009614,215,4,0.08372093023255814
E01009614,215,6,0.12558139534883722
E01009615,195,1,0.5025641025641026
E01009615,195,2,0.2512820512820513
E01009615,195,3,0.07179487179487179
E01009615,195,4,0.08205128205128205
E01009615,195,6,0.09230769230769231
E01009616,179,1,0.43575418994413406
E01009616,179,2,0.2681564245810056
E01009616,179,3,0.12849162011173185
E01009616,179,4,0.061452513966480445
E01009616,179,6,0.10614525139664804
E01009617,156,1,0.532051282051282
E01009617,156,2,0.23717948717948717
E01009617,156,3,0.07692307692307693
E01009617,156,4,0.07051282051282051
E01009617,156,6,0.08333333333333333
E01009618,196,1,0.47959183673469385
E01009618,196,2,0.2602040816326531
E01009618,196,3,0.11734693877551021
E01009618,196,4,0.0663265306122449
E01009618,196,6,0.07653061224489796
E01009619,152,1,0.4342105263157895
E01009619,152,2,0.13815789473684212
E01009619,152,3,0.1118421052631579
E01009619,152,4,0.1118421052631579
E01009619,152,5,0.07236842105263158
E01009619,152,6,0.13157894736842105
E01009620,216,1,0.5787037037037037
E01009620,216,2,0.16666666666666666
E01009620,216,3,0.125
E01009620,216,5,0.06018518518518518
E01009620,216,6,0.06944444444444445
E01009621,138,1,0.7028985507246377
E01009621,138,2,0.18115942028985507
E01009621,138,3,0.11594202898550725
E01009622,166,1,0.54216867469879515
E01009622,166,2,0.15060240963855423
E01009622,166,3,0.1144578313253012
E01009622,166,4,0.10240963855421686
E01009622,166,6,0.09036144578313253
E01009623,209,1,0.48325358851674644
E01009623,209,2,0.20574162679425836
E01009623,209,3,0.07655502392344497
E01009623,209,4,0.0861244019138756
E01009623,209,6,0.14832535885167464
E01009624,160,1,0.53125
E01009624,160,2,0.26875
E01009624,160,3,0.1125
E01009624,160,6,0.0875
